baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSMUSG000000206978	283.526985152156	-0.595509408445408	0.0522469259419909	-11.3979798372558	4.27933877581658e-30	2.67747063710385e-28	Lig3
ENSMUSG000000366361	845.375944947706	-0.585839835390173	0.0566551616243851	-10.3404494593838	4.62363857712655e-25	1.85080586770903e-23	Clcn7
ENSMUSG000000453749	349.590791083234	-0.675597182163342	0.0753849150287495	-8.96196781419319	3.18934958271735e-19	7.7856378575223e-18	Wdr81
ENSMUSG000000002823	302.742592787807	-0.802407515406888	0.0701083531759683	-11.4452483770784	2.48392037356174e-30	1.56775684805878e-28	Mnt
ENSMUSG000000207418	1498.5177165303	-0.673307998225263	0.0660500736207392	-10.1939023125305	2.11115882054747e-24	7.97391889949827e-23	Cluh
ENSMUSG000000556705	357.913448166769	-0.568546420035141	0.0540368424347665	-10.5214589605507	6.87998845780534e-26	2.98662063052934e-24	Zzef1
ENSMUSG00000025738	19335.8025620237	-0.621328137025719	0.0803766752054246	-7.73020450818282	1.07373948192452e-14	1.66594587758865e-13	Fbxl16
ENSMUSG000000208887	217.398598024922	-0.827977745644045	0.0723227162219472	-11.4483773411263	2.39588364133523e-30	1.51551488090702e-28	Dvl2
ENSMUSG000000185597	275.202102747652	-0.59682958593388	0.0858899391800028	-6.94877178435394	3.6848006507809e-12	4.40050819627075e-11	Ctdnep1
ENSMUSG000000472845	384.891809401099	-0.550616733509304	0.0755624623526067	-7.28690829237263	3.17148627683724e-13	4.21999752813928e-12	Neurl4
ENSMUSG000000010348	304.861241569947	-0.711180135675568	0.0699735338667269	-10.1635589397285	2.88354409745185e-24	1.07780886582807e-22	Mapk7
ENSMUSG000000100868	3102.61280993563	-0.831212036808244	0.0714952069875548	-11.6261225308842	3.03576450464569e-31	2.12068782058756e-29	Rnf112
ENSMUSG000000239721	176.970704390247	-0.705496804307129	0.097248052116298	-7.2546111613982	4.02817340004928e-13	5.31080433471453e-12	Ptk7
ENSMUSG00000018931	260.723269093239	-0.808579848719994	0.0667852251679119	-12.1071666178718	9.67797859842772e-34	8.36462168292337e-32	Natd1
ENSMUSG000000205363	996.947200110233	-0.715085882466548	0.0484650802609152	-14.7546620910733	2.87125869300091e-49	8.60809337950617e-47	Llgl1
ENSMUSG000000204725	179.032246978576	-0.564820502453967	0.0722582498212737	-7.81669226491115	5.42294621446312e-15	8.69514289685031e-14	Zkscan17
ENSMUSG000000251376	1503.39266135469	-0.57334535463636	0.0468382403887306	-12.2409669935916	1.87781934429411e-34	1.7266938833268e-32	Pcyt2
ENSMUSG000000366446	3756.07191591543	-0.613705742883503	0.0600553045784129	-10.2190097476269	1.62997425597973e-24	6.1971319764006e-23	Tbc1d9b
ENSMUSG000000112567	153.386232806318	-1.26158057504855	0.097011667499896	-13.0044210924413	1.15470009344089e-38	1.5106101540601e-36	Adam19
ENSMUSG000000230267	1097.02088338901	-0.548894254814373	0.0627701620830403	-8.74450912024452	2.23987289807454e-18	4.99347652048671e-17	Dip2b
ENSMUSG000000440725	128.847015146267	-0.615666430334186	0.0805045585052793	-7.6475971269852	2.04769571047521e-14	3.07432082645733e-13	Eml6
ENSMUSG000000303065	483.144683588892	-0.569667912166184	0.0649074655010856	-8.77661618379871	1.6846672087748e-18	3.81182444463423e-17	Tmtc1
ENSMUSG000000343008	1134.23344961911	-0.653421998650676	0.0522643175618654	-12.5022583118438	7.25602967236084e-36	7.32757157895499e-34	Fam53c
ENSMUSG000000609503	343.896376507522	-0.748544586117132	0.067197928522908	-11.1393997191736	8.06611770511132e-29	4.56990026911041e-27	Trmt61a
ENSMUSG000000204568	5323.68197352301	-0.5415778941833	0.0498881863930255	-10.8558344838732	1.87090034446762e-27	9.18880252800725e-26	Ogdh
ENSMUSG000000203937	299.039577996143	-0.815605609470053	0.072253906287249	-11.2880486520351	1.50337248259353e-29	8.99554333087826e-28	Kremen1
ENSMUSG000000035854	124.773613394807	-0.924108800824634	0.0845906542752312	-10.924478699714	8.80445063260469e-28	4.47704759111299e-26	Sec14l2
ENSMUSG000000237649	180.27537945571	-0.724500724262725	0.0734222195241046	-9.86759497272988	5.75273517740185e-23	1.91853384867674e-21	Sfi1
ENSMUSG000000404156	2642.83934267791	-0.50446497682615	0.0455050286455227	-11.085917135793	1.46837842975015e-28	8.14865411386843e-27	Dtx3
ENSMUSG000000394141	392.831630211756	-0.674275788050487	0.0753419398357367	-8.94954111243444	3.56963174560892e-19	8.67715973567317e-18	Heatr5b
ENSMUSG000000377507	728.057677719754	-0.589907305548139	0.0689283333667223	-8.55827026035332	1.14573523952474e-17	2.37917791693806e-16	Fam222b
ENSMUSG000000290608	1671.42715016248	-0.720465924800526	0.0614586980342253	-11.7227658223302	9.74379509483944e-32	7.19067093909164e-30	Mib2
ENSMUSG000000272887	2083.82531662915	-0.577363777424566	0.0749645383478799	-7.70182529164997	1.34136201980494e-14	2.05897281557366e-13	Zfp106
ENSMUSG000000404637	717.796751686212	-0.564998096058908	0.0428381323882701	-13.1891393148973	1.01335573027406e-39	1.48047671436638e-37	Mybbp1a
ENSMUSG000000275827	743.667411856886	-0.877509886111909	0.0585512415800048	-14.9870414773848	8.92407522929183e-51	3.02169187263821e-48	Zgpat
ENSMUSG00000004356	116.038558821495	-0.703597261859192	0.0814636902747228	-8.63694315205248	5.77370960745792e-18	1.2338264705948e-16	Utp20
ENSMUSG000000386859	134.037750874765	-0.740061995030535	0.0783300954487074	-9.44799046638654	3.45397802011755e-21	1.00210626408269e-19	Rtel1
ENSMUSG000000613067	1311.42413578848	-0.505199959127636	0.0679666642998757	-7.43305507680417	1.06117688630894e-13	1.48260834780862e-12	Slc38a10
ENSMUSG000000008237	494.284032942561	-0.546658413335737	0.064365508502284	-8.49303339717015	2.01312419566553e-17	4.07452373245074e-16	Zfp512b
ENSMUSG000000349028	8983.73082072719	-0.672647225421595	0.0830850232891251	-8.0958901952867	5.68470848385415e-16	1.00746055956777e-14	Pip5k1c
ENSMUSG000000349941	13974.5684968592	-0.767353476193792	0.0500247086961221	-15.3394891483552	4.16459385181128e-53	1.68818557252085e-50	Eef2
ENSMUSG000000468225	1562.57160178888	-0.682790110939097	0.0698231293522933	-9.77885289979016	1.38774389427292e-22	4.50289256156357e-21	Slc39a3
ENSMUSG000000202116	462.155451559867	-0.637888256225659	0.0507459084992948	-12.5702401452626	3.07787577445289e-36	3.23300520673463e-34	Sf3a2
ENSMUSG000000615895	312.181491487878	-1.1819806157556	0.107577267588997	-10.9872712167351	4.40029117462852e-28	2.31103613680627e-26	Dot1l
ENSMUSG000000353700	28.1558830005523	-1.71523649590511	0.195135007554999	-8.78999886999607	1.49561471456414e-18	3.40010166665644e-17	Gm49322
ENSMUSG000000587935	4265.353554636	-1.01250671386753	0.0713155344486619	-14.1975618873951	9.48555332093983e-46	2.18402968103975e-43	Cds2
ENSMUSG000000356400	3745.11881577244	-1.14282602527132	0.0710173434514026	-16.0922102930161	2.89321296930346e-58	1.77169281850049e-55	Cbarp
ENSMUSG000000203293	566.430682365219	-0.778578432415353	0.0638332412173769	-12.1970687617756	3.22215532260531e-34	2.89802663562199e-32	Polrmt
ENSMUSG000000327886	4052.59417301697	-0.532184612336662	0.059344819465965	-8.96766755928673	3.02859542589891e-19	7.41207525108814e-18	Pdxk
ENSMUSG000000334445	610.178689146562	-0.542677560875775	0.0468791242969441	-11.5761027752634	5.44663471563066e-31	3.72350578979967e-29	Specc1l
ENSMUSG000000378686	259.232699345659	-2.40165311138259	0.283123492882861	-8.48270515077409	2.20017702364265e-17	4.43397645620384e-16	Egr2
ENSMUSG000000384068	1540.47562185908	-0.587562373780701	0.0707615103578997	-8.30341764624454	1.01158501548408e-16	1.91164992322045e-15	Scaf1
ENSMUSG000000393672	1334.89281260698	-0.547337329922883	0.0476081083731931	-11.4967250039087	1.37016148098234e-30	8.921859181935e-29	Sec24c
ENSMUSG000000573375	34.2535378774209	-1.28696505044697	0.154638333300991	-8.32241930558055	8.61857959791893e-17	1.6394668830648e-15	Chst3
ENSMUSG000000340326	494.644973577202	-0.598865361992771	0.07591486253701	-7.88864448909213	3.05486397243154e-15	5.01838127799955e-14	Rpap1
ENSMUSG000000365450	119.803355884528	-0.661568685527692	0.0932952698230102	-7.09112784370257	1.33023385067071e-12	1.6725845546594e-11	Adamts2
ENSMUSG00000024891	208.868814629605	-0.742856627906096	0.0955397724451363	-7.77536526301317	7.52300142371315e-15	1.1863960252613e-13	Slc29a2
ENSMUSG000000289098	420.480908935308	-1.02469189515658	0.0795800340828295	-12.8762434820026	6.12446837046067e-38	7.59777259354434e-36	Ptpru
ENSMUSG000000286565	1437.91931324049	-0.960073032384501	0.0566792217265199	-16.9387123383046	2.3317280663684e-64	2.09717079619215e-61	Cap1
ENSMUSG000000430798	3819.38306360167	-0.5140212943316	0.0679086131793673	-7.5693092564549	3.75213948671402e-14	5.4845264889343e-13	Synpo
ENSMUSG00000062296	733.869396527933	-0.854798490360656	0.109118429929659	-7.8336765925947	4.73806579837296e-15	7.62674897891343e-14	Trank1
ENSMUSG000000547926	428.279459896305	-0.625450211091788	0.0679071503496813	-9.21037339766273	3.24992410613021e-20	8.7335262090134e-19	Klhl18
ENSMUSG000000324808	1964.10208414709	-0.515025514843724	0.0571167825088318	-9.01706104968513	1.93202756451715e-19	4.81851692672168e-18	Dhx30
ENSMUSG000000536464	766.405542777759	-1.16908660061879	0.0781630907144631	-14.9570160280582	1.40171632859982e-50	4.58440882425356e-48	Plxnb1
ENSMUSG000000040567	1953.66541575036	-0.680945478297781	0.0567589012050923	-11.9971575178536	3.67709012679614e-33	3.04986544493717e-31	Akt2
ENSMUSG000000232598	120.388987015667	-0.892106961266878	0.120333827115603	-7.41360083569724	1.22915505786145e-13	1.70360697792895e-12	Slc26a6
ENSMUSG000000234734	259.021455570002	-0.93642418260065	0.0732811819729455	-12.7785081707111	2.1617624212466e-37	2.54990509204502e-35	Celsr3
ENSMUSG00000032598	1730.54455578837	-0.525723882091412	0.0663457488527532	-7.92400253493553	2.29984931934763e-15	3.82612504393896e-14	Nckipsd
ENSMUSG000000190395	1203.87475999178	-0.675944754875186	0.0348307581740839	-19.4065472676999	6.79420264334721e-84	1.77767223889251e-80	Dalrd3
ENSMUSG000000325895	2941.06597574912	-0.606898240629806	0.0826162251184358	-7.34599335372413	2.04236524363589e-13	2.77794489967319e-12	Bsn
ENSMUSG000000325720	22.4332992860521	-1.44730540080785	0.20263522431219	-7.14241764096285	9.17034642336976e-13	1.16783955934073e-11	Col6a4
ENSMUSG000000415442	466.62648327386	-0.815499280045895	0.061063168774702	-13.3550108258343	1.10742043142301e-40	1.76092085286109e-38	Disp3
ENSMUSG000000225562	666.05083470341	-0.578999836442396	0.0448981406231845	-12.8958533339221	4.74976178298626e-38	5.91787419377176e-36	Hsf1
ENSMUSG00000085925	49.2242246517435	-1.37120747067345	0.137479727539823	-9.97388847949428	1.98309361460768e-23	6.91823240266954e-22	Rtl1
ENSMUSG00000034936	498.501203883271	-0.701921736142952	0.0856331134002752	-8.19684942274558	2.46769239658649e-16	4.5179805894501e-15	Arl4d
ENSMUSG000000750400	72.0644099076612	-0.822554586294571	0.0998424278515008	-8.2385274877128	1.74343011780795e-16	3.23518131661061e-15	Zfp408
ENSMUSG000000536410	562.169936695806	-0.567124014374311	0.0520100832232532	-10.9041166486878	1.10157975217569e-27	5.54275644184766e-26	Dennd4a
ENSMUSG00000001119	707.218282423826	-1.16625431459065	0.136573739726527	-8.53937453075485	1.34950304236675e-17	2.77825801590539e-16	Col6a1
ENSMUSG000000252377	2414.05096611623	-0.503268044598512	0.0380040548749226	-13.2424828417612	4.98724200161309e-40	7.55462168675928e-38	Parp6
ENSMUSG00000066607	289.299229284601	-1.14736076640655	0.0783062284165225	-14.6522286873984	1.30368257807852e-48	3.79002911915937e-46	Insyn1
ENSMUSG00000075289	162.643515308039	-0.542670941704598	0.0744517526568145	-7.28889411383021	3.12509534028984e-13	4.16211795413614e-12	Carns1
ENSMUSG000000322956	651.896677587876	-0.520754000447901	0.0660782300607277	-7.88087090058728	3.2510707319611e-15	5.31642424639616e-14	Man2c1
ENSMUSG00000032733	189.604638013647	-0.704809413635439	0.0811875515195457	-8.68124977836976	3.91443434414813e-18	8.51937472059515e-17	Snx33
ENSMUSG000000349087	592.757269143566	-0.504466726379249	0.065985385045272	-7.64512817547612	2.0873729304301e-14	3.13062429967215e-13	Sidt2
ENSMUSG000000353820	269.053785390354	-0.630611430764163	0.0656070306649574	-9.61194896907581	7.11885434464481e-22	2.19088286433317e-20	Pcsk7
ENSMUSG000000193384	490.882621760654	-0.555020884652209	0.0589865482372271	-9.40927891593304	4.99552177941433e-21	1.42776675604095e-19	Zfp687
ENSMUSG000000045684	626.195863928173	-0.582991408631568	0.0685097585998658	-8.50961119329808	1.74517562634202e-17	3.55721669275848e-16	Arhgef18
ENSMUSG000000485377	1336.29193957253	-0.849838292886798	0.0601695132756066	-14.1240679311151	2.69947849101243e-45	6.02276670153711e-43	Phldb1
ENSMUSG000000321155	832.991421926966	-0.87166962358649	0.0587411504337302	-14.8391650001795	8.17673974435407e-50	2.50356113385377e-47	Hyou1
ENSMUSG000000321356	300.932490043824	-0.671336260746869	0.0872696137396026	-7.69266909728764	1.44096846286482e-14	2.20247017151951e-13	Mcam
ENSMUSG00000107182	45.3211358488999	-0.868241731875693	0.126935883903526	-6.84000225291356	7.91919350845522e-12	9.14983172889801e-11	Gm43268
ENSMUSG00000123070	43.3606454425571	-1.0722459371819	0.147704261407072	-7.25941098088431	3.88779552185587e-13	5.13278178507036e-12	ENSMUSG00000123070
ENSMUSG000000321286	136.288099473095	-1.64392432121264	0.224867752248207	-7.31062726770218	2.65898168874744e-13	3.56608350344082e-12	Robo3
ENSMUSG000000268536	859.233320860204	-0.502825963312237	0.0556992062707681	-9.02752475264857	1.75598602408451e-19	4.3985233907029e-18	Crat
ENSMUSG00000033453	67.5954328377703	-0.864590106609444	0.115544783834376	-7.48272728476224	7.27958444079956e-14	1.03310512717284e-12	Adamts15
ENSMUSG000000062417	112.855806749372	-0.585579051940623	0.0808325650669939	-7.24434578384709	4.34531519524839e-13	5.70540678076842e-12	Ccdc159
ENSMUSG000000608621	106.861569371067	-0.984628367891466	0.0899931410959068	-10.9411490242588	7.32654095818098e-28	3.76544955923941e-26	Zbtb40
ENSMUSG000000321752	182.178612306095	-0.571984339249481	0.0811410089861208	-7.04926333054743	1.79867477505284e-12	2.22656596562563e-11	Tyk2
ENSMUSG000000207002	104.737165367971	-0.879751269925612	0.102369803310959	-8.59385523339606	8.40989675502837e-18	1.77713097288158e-16	Map3k3
ENSMUSG00000040260	362.675032139096	-0.782321253948359	0.0644591293784332	-12.1367021474247	6.74917892694119e-34	5.90419813666549e-32	Daam2
ENSMUSG000000403567	1261.34302837744	-0.61189665652977	0.0591361980453012	-10.3472437653335	4.30706889882363e-25	1.72889469981929e-23	Skic2
ENSMUSG000000010656	266.703365676437	-0.812466597046007	0.0734987566071613	-11.054154308875	2.09300022430133e-28	1.13872664377347e-26	Zfp276
ENSMUSG000000010629	1026.59514173692	-0.650047562928616	0.0637320681476829	-10.199693526692	1.98899134708232e-24	7.53225788952319e-23	Vps9d1
ENSMUSG000000335942	1134.18678229621	-0.755811890470952	0.110247237533308	-6.85560842504202	7.10096394528277e-12	8.24749165896624e-11	Spata2l
ENSMUSG000000253184	9693.33643491659	-0.516822073189479	0.0680686440924907	-7.59266002841526	3.13404055234331e-14	4.6138527435802e-13	Jph3
ENSMUSG000000318275	713.315175580434	-0.800669768952319	0.0644898877511032	-12.4154312695113	2.15522355405469e-35	2.12705076680544e-33	Cotl1
ENSMUSG000000479092	276.75652349875	-0.72221937133889	0.0644266883093697	-11.2099409466908	3.64436444306019e-29	2.12324803716023e-27	Ankrd16
ENSMUSG000000251530	3392.57128739194	-0.765870485119396	0.0687241388635866	-11.1441263256802	7.64912995383165e-29	4.34220136491575e-27	Fasn
ENSMUSG000000342163	1289.27275223809	-0.537408092173453	0.0656852175384696	-8.1815682784138	2.80173271308249e-16	5.09069881409262e-15	Vps18
ENSMUSG000000349499	963.107517131392	-0.602430366332534	0.0601919030962575	-10.0084950856121	1.39863849486732e-23	4.93916742586213e-22	Zfr2
ENSMUSG000000335797	780.684063313274	-0.666834837458619	0.0705437553735047	-9.45278336725852	3.29938290714809e-21	9.59187267178073e-20	Fa2h
ENSMUSG000000336241	154.342539969543	-0.836199377508774	0.100859287408869	-8.29075238375362	1.12534338799336e-16	2.11828044799457e-15	Pdpr
ENSMUSG000000337030	248.749999849478	-0.522283335732642	0.0619727982497596	-8.42762228724549	3.52759556762908e-17	6.94919425269901e-16	Fcsk
ENSMUSG000000319060	1842.31255785637	-0.805190378394588	0.093433349167551	-8.61780494404269	6.82498144513481e-18	1.44859727855771e-16	Smpd3
ENSMUSG000000538416	694.265804826814	-0.607547685200124	0.0452850186099508	-13.41608558082	4.86752800168292e-41	7.95979110320661e-39	Txlna
ENSMUSG000000365507	786.446091950288	-0.545315078477648	0.0758329304648378	-7.1910062704289	6.43155280861794e-13	8.31192282823677e-12	Cnot1
ENSMUSG000000261814	1165.43657833274	-0.709136111379701	0.0612569070054663	-11.5764269866975	5.42608117100934e-31	3.71828671863857e-29	Ppm1f
ENSMUSG00000046556	408.819592880584	-0.65381961614539	0.0666408469786841	-9.81109403298133	1.00868951287194e-22	3.31783918513912e-21	Zfp319
ENSMUSG00000040631	259.827929920377	-0.704233225057868	0.0869060871010906	-8.1033820362743	5.34520535164154e-16	9.50805656524074e-15	Dok4
ENSMUSG000000317784	17263.2177357329	-0.684876577932699	0.0702773013920109	-9.74534542970593	1.93120944331095e-22	6.18266284626611e-21	Cx3cl1
ENSMUSG000000290558	955.73416910171	-0.587279375504691	0.057755813652824	-10.1683161981733	2.74614695185996e-24	1.02778745671627e-22	Plch2
ENSMUSG00000024900	471.714238236817	-0.507348307996378	0.0635578255530442	-7.9824679900818	1.43436012042596e-15	2.43553502218168e-14	Cpt1a
ENSMUSG000000064719	319.412243750208	-0.613962870024781	0.0714979057191893	-8.58714481003322	8.91572320848731e-18	1.87987860559321e-16	Ndor1
ENSMUSG00000001910	542.680196703387	-1.04807004223103	0.0684917600695459	-15.3021332955501	7.39910186168897e-53	2.91717192714069e-50	Nacc1
ENSMUSG000000300918	347.409591530788	-0.992391134309423	0.0715652823328618	-13.8669352227753	1.00479111607095e-43	1.95397926429986e-41	Nup210
ENSMUSG000000366867	635.651267999664	-0.734051262918075	0.0622493870872724	-11.7921042642388	4.28694097319145e-32	3.29019861731795e-30	Cc2d1a
ENSMUSG000000307390	567.569329150753	-0.502468873196724	0.0556592741090435	-9.02758581098855	1.75500678282787e-19	4.3985233907029e-18	Myh14
ENSMUSG00000034126	337.644463849579	-0.637055618857137	0.0542262135330999	-11.7481117959357	7.2214449280437e-32	5.38446648896439e-30	Pomt2
ENSMUSG000000383687	376.276815363406	-0.529201320269017	0.0544676628753241	-9.71588080583434	2.58008547831622e-22	8.17813217526643e-21	Focad
ENSMUSG000000413411	508.531577669354	-0.589157316527951	0.0627224345805101	-9.39308750478607	5.82666985248879e-21	1.65708878482688e-19	Atg2b
ENSMUSG000000348070	769.365520740699	-0.687014161127943	0.0487097962026528	-14.1042298405372	3.5767270265287e-45	7.85815118706278e-43	Colgalt1
ENSMUSG000000318331	4141.74003674952	-0.833716199590569	0.0723635106921456	-11.5212237717076	1.03135681890294e-30	6.8237886447921e-29	Mast3
ENSMUSG000000035754	3361.71344025214	-0.703552822581425	0.0682924170128922	-10.3020635870687	6.89657393711232e-25	2.7116160448638e-23	Crtc1
ENSMUSG000000318622	704.516548443319	-0.674340797413721	0.0547461230126871	-12.3175991340509	7.28303670135433e-35	6.80561945784672e-33	Atp13a1
ENSMUSG000000207905	542.357242791628	-0.670745612520044	0.0795083274673604	-8.43616805793578	3.27911194920746e-17	6.49079236658459e-16	Ankfy1
ENSMUSG00000069682	154.73219074664	-10.6395843926217	0.715547219141754	-14.8691576292939	5.22668333816635e-50	1.63509970821484e-47	Gm10275
ENSMUSG000000399526	1678.1214536198	-0.578112583713671	0.0409239330778495	-14.1265157142626	2.60728996901499e-45	5.86253223423596e-43	Dag1
ENSMUSG00000111394	62.4781027906235	-1.58823182155144	0.134097198107802	-11.8438852113423	2.31475887983863e-32	1.81035530762597e-30	Gm49759
ENSMUSG00000031790	302.42984532545	-0.872868888696413	0.0717208988689168	-12.1703562345439	4.47126841579719e-34	3.95961773154027e-32	Mmp15
ENSMUSG000000006311	2127.33359879288	-0.652809429495004	0.0568471831229317	-11.4835844738922	1.5952688125471e-30	1.03176250997568e-28	Myo18a
ENSMUSG000000502713	508.643598126854	-0.504449444820229	0.0648784773376317	-7.77529722522682	7.52704611419734e-15	1.1863960252613e-13	Prag1
ENSMUSG00000094936	361.892330680683	-0.541577008635894	0.0751227325125876	-7.20922935737391	5.62694154079063e-13	7.3015782004281e-12	Rbm4
ENSMUSG000000269449	1999.41788935809	-0.772997996365911	0.0589086634474729	-13.1219747848323	2.46428620648495e-39	3.45973762482162e-37	Abca2
ENSMUSG00000084319	1279.72414443705	-0.621557368273065	0.0864164694167594	-7.19257998467271	6.35782983406683e-13	8.22772933697291e-12	Tpt1-ps3
ENSMUSG000000445027	631.856019493709	-0.588738775299349	0.0848565285910905	-6.93804925884234	3.97551111333887e-12	4.72806551045479e-11	Bod1
ENSMUSG000000314422	2026.02373423956	-0.657859322659592	0.0591856887689067	-11.1151755828716	1.05842219993198e-28	5.94969713598482e-27	Mcf2l
ENSMUSG000000315034	409.106483270639	-1.18121583529492	0.0755247973082851	-15.6401059968861	3.88081554474976e-55	1.83104511792529e-52	Col4a2
ENSMUSG000000315022	315.052012540286	-1.19653268411182	0.0851787601270816	-14.0473127611468	8.00129766997348e-45	1.71854737492169e-42	Col4a1
ENSMUSG000000242998	211.230913373919	-1.27338849443351	0.0848877806627217	-15.0008456398804	7.24898339515761e-51	2.51365049513291e-48	Adamts10
ENSMUSG000000205761	466.587165183807	-0.607941608049052	0.0673629719084839	-9.02486322715945	1.79919981354322e-19	4.49893743124131e-18	Nbas
ENSMUSG000000029480	1329.72958244257	-0.526343292588949	0.0468657124871356	-11.2308821237579	2.87592841745213e-29	1.69268089535153e-27	Map2k7
ENSMUSG00000001150	657.792131518062	-0.567357161688696	0.0470664517368221	-12.0543856771091	1.83898499220766e-33	1.55670079590378e-31	Mcm3ap
ENSMUSG000000584546	761.076161125113	-0.501887575329296	0.060435568927569	-8.30450650561095	1.00235176539761e-16	1.89669205522081e-15	Dhcr7
ENSMUSG000000332539	186.180832069385	-1.02297529577153	0.0940596384765701	-10.8758157307435	1.50305251251958e-27	7.51030457687952e-26	Szt2
ENSMUSG000000347716	385.446647094423	-0.956190845077645	0.0669056743439417	-14.291625552747	2.46781043655482e-46	6.17617844995515e-44	Tle2
ENSMUSG000000661298	887.763415044027	-0.753993787618347	0.085064563736574	-8.86378245532767	7.73446043086774e-19	1.81718780131269e-17	Kndc1
ENSMUSG000000568565	261.693988251754	-0.773003375246018	0.0661154147406351	-11.6917269335516	1.40500296824112e-31	1.01093476072369e-29	Jakmip3
ENSMUSG000000118327	1376.47708248908	-0.663504980685577	0.0547201435499043	-12.1254247091013	7.74575990571284e-34	6.75547623776731e-32	Evi5l
ENSMUSG000000065767	2571.65134922237	-0.681391494736876	0.0535639098453632	-12.7210933015164	4.51498288960092e-37	5.13094126764485e-35	Slc4a3
ENSMUSG000000602124	821.547323206607	-0.842026056719682	0.0670543785798054	-12.5573612723521	3.62212094625712e-36	3.79084592560822e-34	Pcnx2
ENSMUSG00000030806	6472.83702830241	-0.836364087762354	0.0597658562009167	-13.9940116468962	1.69570646767222e-44	3.48600913186243e-42	Stx1b
ENSMUSG000000264256	735.161477036781	-0.535538307718621	0.047710422807774	-11.2247654957139	3.08202986602654e-29	1.81028370559408e-27	Srgap2
ENSMUSG000000306832	2527.39649356238	-0.618811430824413	0.0559019053308057	-11.0695946258455	1.76195823250549e-28	9.65922283614104e-27	Sez6l2
ENSMUSG000000599813	1383.85515035147	-0.551801623671025	0.0552680836072671	-9.98409186017932	1.78932009035967e-23	6.2574023718884e-22	Taok2
ENSMUSG000000869681	1588.45557259971	-0.556293635153495	0.0496666476035713	-11.2005472886697	4.05222329987983e-29	2.34662049887005e-27	4933431E20Rik
ENSMUSG000000307416	1101.40823569119	-0.572970539702768	0.0585562335960103	-9.78496232622802	1.30643929664434e-22	4.25346486388243e-21	Spns1
ENSMUSG000000327770	1533.48350696393	-0.856361803648293	0.0646178362555978	-13.2527155545866	4.35167276675165e-40	6.66199435637655e-38	Gtf3c1
ENSMUSG00000086583	158.962931737082	-10.6793055444162	1.04606051576279	-10.2090704920918	1.80586455345475e-24	6.84777176719121e-23	Gm15500
ENSMUSG000000310285	746.514880220569	-0.629556577326435	0.0733844451175635	-8.57888311777613	9.57987589115241e-18	2.01107518616526e-16	Tub
ENSMUSG000000513515	521.96246149427	-0.696178812613095	0.0562188661549213	-12.3833663008188	3.21566508250545e-35	3.14796111359148e-33	Zfp46
ENSMUSG000000040540	482.16291809182	-0.587664454302798	0.0789773993470068	-7.44091929034974	9.99870246496696e-14	1.40103532446063e-12	Map3k11
ENSMUSG000000497391	197.237429269107	-0.883683873741394	0.0832762401279736	-10.6114766034514	2.63550657635711e-26	1.1778340803437e-24	Zfp646
ENSMUSG00000110195	7438.31295533951	-0.627503376826758	0.0757110787963054	-8.28813149677877	1.15041355254529e-16	2.16123057805523e-15	Pde2a
ENSMUSG000000663064	846.964648752628	-0.553181602231929	0.0535168864172275	-10.3365804564792	4.81410064808358e-25	1.92436987156241e-23	Numa1
ENSMUSG000000328129	247.627517004738	-0.683366951146462	0.0714116197721536	-9.5694083585671	1.07519181566299e-21	3.27115175968252e-20	Arap1
ENSMUSG000000306886	703.395625142106	-0.50485036865295	0.0660277442356852	-7.64603386798878	2.0727309626238e-14	3.11028518432094e-13	Stard10
ENSMUSG000000472481	279.970747517917	-0.558319933901705	0.0723973054928763	-7.71188830994052	1.23969605321217e-14	1.91107081454202e-13	C2cd3
ENSMUSG000000023468	426.608084475114	-0.5552649825164	0.0723633231289147	-7.6732930234174	1.67635935791077e-14	2.54066870352975e-13	Slc25a42
ENSMUSG000000353141	683.234146511088	-0.642908642761986	0.0915270233500644	-7.02424944273612	2.15220012857388e-12	2.63815650919413e-11	Gdpd5
ENSMUSG000000355475	789.811507254849	-0.55544932526716	0.0661575637148494	-8.39585519897986	4.62515353173063e-17	9.04324346445239e-16	Capn5
ENSMUSG000000307378	286.647164293133	-0.618468266957988	0.0712528284280306	-8.67991180985433	3.96075818899421e-18	8.5903979983001e-17	Slco2b1
ENSMUSG000000481489	421.945224276595	-0.634046786788533	0.0673505375750261	-9.41413104657446	4.7701155810311e-21	1.37288696537656e-19	Nwd1
ENSMUSG000000157090	3086.45121303076	-0.580158224771522	0.0585809236039221	-9.90353495779775	4.01815813706325e-23	1.36698119790564e-21	Arnt2
ENSMUSG000000066768	1770.33148130246	-0.554766838815065	0.061400677606722	-9.03519082262262	1.63716539510413e-19	4.11879673702162e-18	Usp19
ENSMUSG000000711761	513.786618249944	-0.519236082395977	0.0595067530006182	-8.72566652041295	2.64617406253406e-18	5.8539228050571e-17	Arhgef10
ENSMUSG000000257890	48.8092097594197	-1.12201157908961	0.149335554118599	-7.51335866205398	5.76293564568092e-14	8.25189307553943e-13	St8sia2
ENSMUSG000000705096	399.758616987306	-0.638069489428173	0.0852224948863905	-7.48710173621153	7.04111233774785e-14	1.00173136031993e-12	Rgma
ENSMUSG000000210626	4357.17808377714	-0.517957775044384	0.0633110508564477	-8.18115902417744	2.81126606412498e-16	5.1015793563418e-15	Rab15
